,Purchased,Do_Not_Call,Last_Activity,Do_Not_Email,Origin,matters_most,Current_Occupation ,about_Us,Specialization,Country,TotalVisits,Total Time Spent on Website,Page Views Per Visit
6607,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,9.0,901,9.0
6608,1.0,0.0,5.0,0.0,2.0,0.0,3.0,9.0,10.0,37.0,0.0,0,0.0
6609,0.0,0.0,10.0,0.0,1.0,0.0,4.0,7.0,8.0,12.0,7.0,202,7.0
6610,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6611,0.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,1.0,91,1.0
6612,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,11.0,12.0,5.0,296,5.0
6613,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6614,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6615,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,12.0,7.0,1098,2.33
6616,1.0,0.0,14.0,1.0,1.0,0.0,4.0,6.0,7.0,12.0,3.0,1532,3.0
6617,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6618,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6619,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,5.0,336,5.0
6620,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,1463,0.0
6621,1.0,0.0,10.0,0.0,1.0,0.0,2.0,9.0,7.0,12.0,6.0,340,6.0
6622,0.0,0.0,12.0,1.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6623,0.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6624,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,3.0,1080,1.5
6625,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,310,4.0
6626,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,3.0,1292,3.0
6627,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,12.0,12.0,2.0,1106,2.0
6628,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,2.0,37.0,1.0,36,1.0
6629,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,12.0,37.0,0.0,0,0.0
6630,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,2.0,190,2.0
6631,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,135,1.5
6632,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,10.0,37.0,2.0,1446,2.0
6633,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6634,0.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,8.0,12.0,1.0,60,1.0
6635,0.0,0.0,10.0,0.0,1.0,3.0,6.0,7.0,5.0,12.0,5.0,169,2.5
6636,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,1694,1.67
6637,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,13.0,243,3.25
6638,1.0,0.0,5.0,0.0,2.0,0.0,3.0,9.0,7.0,37.0,0.0,0,0.0
6639,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6640,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,32,4.0
6641,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6642,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,120,1.0
6643,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,1.0,7.0,60,7.0
6644,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,3.0,1321,3.0
6645,1.0,0.0,5.0,0.0,2.0,0.0,3.0,9.0,6.0,37.0,0.0,0,0.0
6646,0.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,18.0,12.0,5.0,1548,1.0
6647,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,4.0,37.0,5.0,1790,1.25
6648,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,314,2.0
6649,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,4.0,37.0,0.0,0,0.0
6650,1.0,0.0,5.0,0.0,1.0,0.0,1.0,9.0,7.0,12.0,3.0,16,1.5
6651,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,8.0,1631,4.0
6652,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,1450,2.0
6653,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,865,2.0
6654,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6655,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,0.0,12.0,5.0,166,5.0
6656,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,4.0,27,4.0
6657,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,4.0,339,4.0
6658,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6659,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,4.0,12.0,4.0,113,4.0
6660,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,1.0,822,1.0
6661,0.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6662,0.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,4.0,12.0,4.0,1065,4.0
6663,1.0,0.0,5.0,0.0,2.0,0.0,5.0,9.0,7.0,37.0,0.0,0,0.0
6664,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,18.0,12.0,1.0,1606,1.0
6665,1.0,0.0,10.0,0.0,1.0,0.0,5.0,4.0,10.0,12.0,4.0,1337,4.0
6666,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,1.0,12.0,3.0,1371,3.0
6667,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,1.0,1687,1.0
6668,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,7.0,12.0,3.0,338,3.0
6669,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,7.0,24,7.0
6670,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,10.0,12.0,5.0,60,5.0
6671,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,34.0,2.0,465,2.0
6672,1.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,7.0,12.0,4.0,1005,4.0
6673,0.0,0.0,14.0,1.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,35,3.0
6674,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,17.0,12.0,5.0,408,5.0
6675,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,37.0,3.0,1531,3.0
6676,1.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,10.0,12.0,3.0,1247,3.0
6677,0.0,0.0,9.0,1.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6678,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6679,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,2.0,172,2.0
6680,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,13.0,217,4.33
6681,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,8.0,35.0,1.0,281,1.0
6682,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,2.0,62,1.0
6683,1.0,0.0,5.0,0.0,1.0,0.0,5.0,7.0,4.0,12.0,5.0,57,2.5
6684,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,5.0,1465,5.0
6685,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,0.0,12.0,15.0,914,5.0
6686,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,5.0,335,1.25
6687,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,3.0,1886,3.0
6688,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6689,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,84,2.0
6690,0.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,9.0,12.0,5.0,282,2.5
6691,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,6.0,155,6.0
6692,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,1047,2.0
6693,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,1144,2.0
6694,0.0,0.0,12.0,0.0,0.0,0.0,4.0,3.0,16.0,12.0,1.0,101,1.0
6695,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,13.0,181,13.0
6696,0.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,16.0,12.0,3.0,202,3.0
6697,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,1201,2.0
6698,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,0.0,12.0,2.0,2140,2.0
6699,1.0,0.0,10.0,0.0,1.0,0.0,5.0,9.0,1.0,12.0,8.0,826,1.6
6700,1.0,0.0,5.0,0.0,1.0,0.0,2.0,9.0,12.0,12.0,18.0,239,3.0
6701,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,16.0,12.0,5.0,1186,5.0
6702,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,10.0,12.0,26.0,1157,2.17
6703,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,1.0,218,1.0
6704,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,3.0,10,3.0
6705,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,8.0,1400,4.0
6706,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,1.0,1161,1.0
6707,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,292,3.0
6708,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,17.0,37.0,0.0,0,0.0
6709,1.0,0.0,17.0,0.0,2.0,0.0,2.0,9.0,10.0,37.0,0.0,159,0.0
6710,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,33.0,4.0,1,4.0
6711,1.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,4.0,1568,4.0
6712,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,6.0,37.0,0.0,2081,0.0
6713,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,18.0,12.0,2.0,1151,2.0
6714,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,803,3.0
6715,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,12.0,12.0,5.0,92,5.0
6716,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,3.0,335,3.0
6717,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,3.0,636,1.5
6718,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,17.0,12.0,5.0,87,5.0
6719,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,7.0,12.0,1.0,246,1.0
6720,0.0,0.0,10.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,7.0,202,7.0
6721,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,1.0,132,1.0
6722,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,7.0,1479,2.33
6723,1.0,0.0,12.0,1.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6724,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,18.0,12.0,1.0,273,1.0
6725,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,7.0,12.0,11.0,1411,1.38
6726,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6727,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,5.0,1340,1.67
6728,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,6.0,1317,6.0
6729,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6730,1.0,0.0,2.0,1.0,1.0,0.0,5.0,9.0,4.0,12.0,4.0,56,4.0
6731,0.0,0.0,12.0,0.0,1.0,0.0,4.0,4.0,7.0,1.0,9.0,69,4.5
6732,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6733,1.0,0.0,5.0,0.0,0.0,0.0,2.0,9.0,1.0,12.0,2.0,1345,1.0
6734,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,35.0,3.0,95,3.0
6735,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,287,2.0
6736,1.0,0.0,5.0,0.0,2.0,0.0,5.0,9.0,7.0,37.0,0.0,0,0.0
6737,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6738,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,346,2.0
6739,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,72,4.0
6740,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,1449,5.0
6741,1.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,10.0,12.0,5.0,1270,2.5
6742,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,2.0,1372,2.0
6743,1.0,0.0,9.0,0.0,0.0,0.0,5.0,9.0,12.0,12.0,6.0,1016,3.0
6744,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,7.0,12.0,4.0,364,4.0
6745,0.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6746,0.0,0.0,9.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,11.0,148,2.2
6747,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6748,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,13.0,12.0,3.0,298,3.0
6749,0.0,0.0,7.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,2.0,252,2.0
6750,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6751,1.0,0.0,17.0,0.0,2.0,0.0,5.0,9.0,6.0,37.0,0.0,1313,0.0
6752,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6753,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6754,1.0,0.0,5.0,0.0,2.0,0.0,4.0,3.0,10.0,12.0,7.0,1052,2.33
6755,1.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,9.0,12.0,10.0,1156,3.33
6756,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6757,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6758,1.0,0.0,12.0,0.0,0.0,0.0,3.0,9.0,18.0,12.0,6.0,1181,2.0
6759,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,7.0,212,3.5
6760,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,12.0,1805,3.0
6761,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,2.0,33,2.0
6762,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,3.0,320,3.0
6763,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6764,0.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,18.0,37.0,0.0,0,0.0
6765,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,2.0,142,2.0
6766,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6767,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6768,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,64,2.0
6769,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,1.0,262,1.0
6770,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,7.0,12.0,5.0,1037,5.0
6771,0.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,8.0,12.0,3.0,1489,3.0
6772,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,8.0,924,4.0
6773,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,18.0,37.0,0.0,0,0.0
6774,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,4.0,1078,1.33
6775,0.0,0.0,5.0,0.0,1.0,0.0,3.0,7.0,10.0,12.0,4.0,432,4.0
6776,0.0,0.0,10.0,0.0,1.0,0.0,4.0,4.0,18.0,12.0,12.0,277,2.4
6777,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,3.0,87,3.0
6778,1.0,0.0,12.0,0.0,1.0,0.0,5.0,8.0,10.0,12.0,2.0,1112,2.0
6779,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,2.0,96,2.0
6780,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,2.0,479,2.0
6781,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,6.0,397,6.0
6782,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,8.0,233,2.0
6783,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,2.0,12.0,9.0,1932,9.0
6784,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,10.0,12.0,2.0,1876,2.0
6785,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,7.0,12.0,3.0,1110,1.5
6786,0.0,0.0,12.0,0.0,1.0,3.0,6.0,8.0,7.0,12.0,4.0,469,4.0
6787,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6788,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,11.0,12.0,2.0,212,2.0
6789,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,5.0,912,5.0
6790,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,3.0,12.0,11.0,319,11.0
6791,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,832,1.5
6792,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,5.0,12.0,6.0,1259,6.0
6793,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6794,1.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,3.0,122,3.0
6795,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,18.0,12.0,4.0,487,1.33
6796,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6797,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,11.0,33.0,2.0,1438,2.0
6798,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,7.0,12.0,1.0,384,1.0
6799,1.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,6.0,1477,6.0
6800,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,3.0,7,3.0
6801,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,3.0,956,1.5
6802,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6803,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6804,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,7.0,12.0,3.0,54,1.5
6805,1.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,24.0,1527,24.0
6806,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,270,3.0
6807,1.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,0.0,12.0,2.0,1258,2.0
6808,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6809,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,10.0,12.0,6.0,137,6.0
6810,1.0,0.0,2.0,1.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,1216,0.0
6811,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,4.0,12.0,2.0,1416,1.0
6812,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,16.0,1226,2.0
6813,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,11.0,332,2.75
6814,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,16.0,12.0,4.0,104,4.0
6815,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6816,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,4.0,1119,4.0
6817,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,3.0,1237,1.0
6818,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,247,2.0
6819,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,14.0,12.0,15.0,1205,3.75
6820,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,4.0,12.0,4.0,434,4.0
6821,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,10,2.0
6822,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6823,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,7.0,1780,7.0
6824,1.0,0.0,2.0,1.0,2.0,0.0,4.0,9.0,9.0,37.0,0.0,266,0.0
6825,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,1210,2.0
6826,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,10.0,12.0,2.0,208,2.0
6827,1.0,0.0,5.0,0.0,1.0,0.0,4.0,6.0,4.0,12.0,4.0,1549,4.0
6828,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,11.0,420,5.5
6829,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,0.0,12.0,8.0,1061,2.67
6830,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,385,2.0
6831,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,4.0,18,4.0
6832,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,2.0,334,1.0
6833,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6834,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,157,2.0
6835,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6836,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,17.0,12.0,7.0,339,3.5
6837,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,3.0,235,3.0
6838,0.0,0.0,5.0,0.0,1.0,3.0,6.0,8.0,9.0,12.0,4.0,758,4.0
6839,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,4.0,1317,4.0
6840,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6841,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,2.0,412,2.0
6842,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,4.0,1599,4.0
6843,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,3.0,1387,3.0
6844,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,4.0,338,4.0
6845,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6846,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6847,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,4.0,37.0,2.0,223,2.0
6848,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6849,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6850,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,9.0,540,9.0
6851,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,4.0,12.0,10.0,47,3.33
6852,1.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,12.0,12.0,4.0,875,4.0
6853,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,2.0,62,2.0
6854,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6855,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,3.0,176,1.5
6856,0.0,0.0,12.0,0.0,1.0,0.0,3.0,9.0,18.0,25.0,4.0,388,4.0
6857,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,11.0,12.0,2.0,543,2.0
6858,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,12.0,12.0,6.0,943,2.0
6859,1.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,167,1.5
6860,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,1655,2.0
6861,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6862,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,9.0,127,4.5
6863,1.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,10.0,12.0,5.0,858,1.67
6864,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,5.0,37.0,0.0,0,0.0
6865,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,157,4.0
6866,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,19.0,3.0,1328,1.5
6867,0.0,0.0,10.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
